id,gruppe_id,teilnehmer_id,fach,datum,thema,bemerkung,wochentag,day_number,lehrkraft_id,id_mtr_rueckkopplung_datenmaske,mtr_rueckkopplung_datenmaske_values_id,x_kognition,x_sozial,x_affektiv,x_motivation,x_methodik,x_performanz,x_regulation,sum_kognition,sum_sozial,sum_affektiv,sum_motivation,sum_methodik,sum_performanz,sum_regulation,token_anzahl,funktionsklassen_anzahl_gesamt,dominante_dimension,dominante_dimension_wert,polaritaet_gesamt,d_semantisch,operator_count,modulator_count,has_operator,operator_names,modulator_names,x_vector,sum_vector,vector_norm_x,vector_norm_sum,operator_list,modulator_list,sequence_index,has_previous_state,prev_id,delta_vector,delta_norm,delta_d_semantisch,cosine_prev_current,resonance_change,polaritaet_change,dominanz_change,dominanz_from,dominanz_to
1746,2,9,PHY,2026-01-27,Prüfungsvorbereitung: CAS Aufgaben,"müssen ab und zu an grundlegende Vorgehensweisen des Faches MAT erinnert werden | die Organisationsfähigkeit des Schülers hat sich in letzter Zeit etwas verbessert | bleibt meistens motiviert, auch wenn Themen oder Aufgaben als schwierig empfunden werden | arbeitet nur selten konzentriert | zeigt überwiegend Geduld mit sich selbst und den eigenen Lernfortschritten",2,1,23,1394,2317,0.44499407838611,0.049847783190915,0.036900952175072,0.39802316963037,0.42437609028194,0.46125148062342,0.49684783504823,1.5951570775927,0.17868787029184,0.13227774905558,1.4267818537821,1.5212483870111,1.6534345053198,1.7810357015046,4,4,regulation,1.7810357015046,1,3.5846603474751,0,0,0,,,"[0.44499407838611, 0.049847783190915, 0.036900952175072, 0.39802316963037, 0.42437609028194, 0.46125148062342, 0.49684783504823]","[1.5951570775927, 0.17868787029184, 0.13227774905558, 1.4267818537821, 1.5212483870111, 1.6534345053198, 1.7810357015046]",0.9999972103431993,3.5846603474751415,[],[],15,1,1758.0,"[-0.44348856966759986, 0.71312512477016, -0.0955489557899, 0.35335162125099995, -0.32023098984160003, 0.07829044452750011, 0.09577821151810006]",0.978298151157596,-0.20454466687799977,0.9663098034922043,0.0336901965077957,0,1,kognition,regulation
1747,2,9,PHY,2026-01-27,Prüfungsvorbereitung: CAS Aufgaben,"müssen ab und zu an grundlegende Vorgehensweisen des Faches MAT erinnert werden | die Organisationsfähigkeit des Schülers hat sich in letzter Zeit etwas verbessert | bleibt meistens motiviert, auch wenn Themen oder Aufgaben als schwierig empfunden werden | arbeitet nur selten konzentriert | zeigt überwiegend Geduld mit sich selbst und den eigenen Lernfortschritten",2,1,23,1394,2318,0.55455656882455,0.13213083838315,0.2111204192588,0.25222496970111,0.43296993128715,0.41757439605066,0.45274848720097,1.6662193362077,0.397,0.63433190518851,0.75783453883015,1.3009004167714,1.2546430285366,1.3603270184177,5,4,kognition,1.6662193362077,1,3.0045876008173,1,1,1,etwas,etwas,"[0.55455656882455, 0.13213083838315, 0.2111204192588, 0.25222496970111, 0.43296993128715, 0.41757439605066, 0.45274848720097]","[1.6662193362077, 0.397, 0.63433190518851, 0.75783453883015, 1.3009004167714, 1.2546430285366, 1.3603270184177]",0.9999966717672959,3.0045876008173074,['etwas'],['etwas'],16,1,1746.0,"[0.07106225861500004, 0.21831212970816002, 0.50205415613293, -0.66894731495195, -0.2203479702397, -0.39879147678320015, -0.4207086830869]",1.0662282037243926,-0.5800727466578004,0.9628446363896078,0.03715536361039218,0,1,regulation,kognition
1748,2,9,PHY,2026-01-27,Prüfungsvorbereitung: CAS Aufgaben,"müssen ab und zu an grundlegende Vorgehensweisen des Faches MAT erinnert werden | die Organisationsfähigkeit des Schülers hat sich in letzter Zeit etwas verbessert | bleibt meistens motiviert, auch wenn Themen oder Aufgaben als schwierig empfunden werden | arbeitet nur selten konzentriert | zeigt überwiegend Geduld mit sich selbst und den eigenen Lernfortschritten",2,1,23,1394,2319,0.45479888547485,0.19603031562825,0.22223033496086,0.40278440644117,0.38328801363239,0.41003110509019,0.47756508516951,1.8676905916757,0.80502390809474,0.91261768453539,1.6540863894123,1.5740219244729,1.6838458970095,1.9611829425497,6,6,regulation,1.9611829425497,1,4.1066196583502,1,0,1,meistens,,"[0.45479888547485, 0.19603031562825, 0.22223033496086, 0.40278440644117, 0.38328801363239, 0.41003110509019, 0.47756508516951]","[1.8676905916757, 0.80502390809474, 0.91261768453539, 1.6540863894123, 1.5740219244729, 1.6838458970095, 1.9611829425497]",0.999997564913118,4.10661965835026,['meistens'],[],17,1,1747.0,"[0.20147125546800004, 0.40802390809474, 0.27828577934688004, 0.89625185058215, 0.2731215077014999, 0.4292028684729001, 0.600855924132]",1.3067604343774766,1.1020320575329006,0.980016199571039,0.019983800428960974,0,1,kognition,regulation
1749,2,9,PHY,2026-01-27,Prüfungsvorbereitung: CAS Aufgaben,"müssen ab und zu an grundlegende Vorgehensweisen des Faches MAT erinnert werden | die Organisationsfähigkeit des Schülers hat sich in letzter Zeit etwas verbessert | bleibt meistens motiviert, auch wenn Themen oder Aufgaben als schwierig empfunden werden | arbeitet nur selten konzentriert | zeigt überwiegend Geduld mit sich selbst und den eigenen Lernfortschritten",2,1,23,1394,2320,0.60141153008057,0.25796034376092,0.36992244687776,0.36833268059845,0.37038652482427,0.38425337642634,0.12002358492601,1.8346238946577,0.78691575878913,1.1284595094498,1.1236098797752,1.1298751931324,1.1721764394843,0.36613554249323,5,3,kognition,1.8346238946577,1,3.050519966414,0,0,0,,,"[0.60141153008057, 0.25796034376092, 0.36992244687776, 0.36833268059845, 0.37038652482427, 0.38425337642634, 0.12002358492601]","[1.8346238946577, 0.78691575878913, 1.1284595094498, 1.1236098797752, 1.1298751931324, 1.1721764394843, 0.36613554249323]",0.9999967218810802,3.0505199664140314,[],[],18,1,1748.0,"[-0.033066697018000024, -0.01810814930561, 0.21584182491440995, -0.5304765096370998, -0.44414673134049987, -0.5116694575252001, -1.59504740005647]",1.8255581320060956,-1.0560996919362005,0.9115008236951958,0.0884991763048042,0,1,regulation,kognition
1114,3,10,MAT,2026-01-14,Weitere Themen: Vorbereitung ABI,"versteht die Grundlagen des aktuellen Themas größtenteils | die Lernfortschritte des Schülers im Rahmen der Nachhilfe haben sich verbessert | geht strukturiert an Aufgaben heran | stellt regelmäßig Fragen im Nachhilfeunterricht | ergreift oft die Möglichkeit, Hilfsmittel (z.B. Taschenrechner, Tafelwerk, Wörterbuch) zu nutzen",3,2,23,1091,1675,0.60010197961283,0.028359326892356,0.086449473354213,0.30337364378423,0.40429765756495,0.44207952411901,0.42504956153813,1.919667488646,0.090718710626924,0.2765434026992,0.97046258914262,1.2933086297498,1.4141691223797,1.3596919391508,5,5,kognition,1.919667488646,1,3.1988921097457,0,0,0,,,"[0.60010197961283, 0.028359326892356, 0.086449473354213, 0.30337364378423, 0.40429765756495, 0.44207952411901, 0.42504956153813]","[1.919667488646, 0.090718710626924, 0.2765434026992, 0.97046258914262, 1.2933086297498, 1.4141691223797, 1.3596919391508]",0.9999968739274734,3.198892109745691,[],[],0,0,,,,,,,0,0,,kognition
1115,3,10,MAT,2026-01-14,Weitere Themen: Vorbereitung ABI,"versteht die Grundlagen des aktuellen Themas größtenteils | die Lernfortschritte des Schülers im Rahmen der Nachhilfe haben sich verbessert | geht strukturiert an Aufgaben heran | stellt regelmäßig Fragen im Nachhilfeunterricht | ergreift oft die Möglichkeit, Hilfsmittel (z.B. Taschenrechner, Tafelwerk, Wörterbuch) zu nutzen",3,2,23,1091,1676,0.48967516717457,0.0,0.17265110518826,0.31720137154232,0.35619597135299,0.62548973580807,0.33417546746929,1.4206318783849,0.0,0.50089055012542,0.92025573377663,1.0333857744433,1.8146533005108,0.96950050540709,5,4,performanz,1.8146533005108,1,2.9011619883243,0,0,0,,,"[0.48967516717457, 0.0, 0.17265110518826, 0.31720137154232, 0.35619597135299, 0.62548973580807, 0.33417546746929]","[1.4206318783849, 0.0, 0.50089055012542, 0.92025573377663, 1.0333857744433, 1.8146533005108, 0.96950050540709]",0.9999965531171432,2.901161988324375,[],[],1,1,1114.0,"[-0.4990356102611, -0.090718710626924, 0.22434714742622003, -0.05020685536599001, -0.25992285530650006, 0.40048417813110015, -0.39019143374371]",0.8308523444400348,-0.2977301214214001,0.9675840676049453,0.03241593239505469,0,1,kognition,performanz
1116,3,10,MAT,2026-01-14,Weitere Themen: Vorbereitung ABI,"versteht die Grundlagen des aktuellen Themas größtenteils | die Lernfortschritte des Schülers im Rahmen der Nachhilfe haben sich verbessert | geht strukturiert an Aufgaben heran | stellt regelmäßig Fragen im Nachhilfeunterricht | ergreift oft die Möglichkeit, Hilfsmittel (z.B. Taschenrechner, Tafelwerk, Wörterbuch) zu nutzen",3,2,23,1091,1677,0.40373138078784,0.25987825762376,0.10320541471071,0.43241760359741,0.38661493539129,0.39775145632727,0.51395131243569,1.7398360073593,1.1199167854163,0.44475239035853,1.863456131368,1.6660745673622,1.7140661802097,2.2148166874228,4,3,regulation,2.2148166874228,1,4.3093800800185,0,0,0,,,"[0.40373138078784, 0.25987825762376, 0.10320541471071, 0.43241760359741, 0.38661493539129, 0.39775145632727, 0.51395131243569]","[1.7398360073593, 1.1199167854163, 0.44475239035853, 1.863456131368, 1.6660745673622, 1.7140661802097, 2.2148166874228]",0.9999976794860064,4.309380080018478,[],[],2,1,1115.0,"[0.3192041289744001, 1.1199167854163, -0.05613815976689007, 0.9432003975913701, 0.6326887929189, -0.10058712030110017, 1.24531618201571]",2.0518549256357876,1.4082180916942004,0.9109345268222487,0.08906547317775126,0,1,performanz,regulation
1117,3,10,MAT,2026-01-14,Weitere Themen: Vorbereitung ABI,"versteht die Grundlagen des aktuellen Themas größtenteils | die Lernfortschritte des Schülers im Rahmen der Nachhilfe haben sich verbessert | geht strukturiert an Aufgaben heran | stellt regelmäßig Fragen im Nachhilfeunterricht | ergreift oft die Möglichkeit, Hilfsmittel (z.B. Taschenrechner, Tafelwerk, Wörterbuch) zu nutzen",3,2,23,1091,1678,0.52010586118627,0.19744656419101,0.27327195712571,0.37284289932841,0.46304826268623,0.41077008263379,0.30604741185795,2.2688988134381,0.86133671746866,1.1921158086053,1.6264819818711,2.0199919519789,1.7919347245154,1.3350947594332,8,5,kognition,2.2688988134381,1,4.362368859302,0,0,0,,,"[0.52010586118627, 0.19744656419101, 0.27327195712571, 0.37284289932841, 0.46304826268623, 0.41077008263379, 0.30604741185795]","[2.2688988134381, 0.86133671746866, 1.1921158086053, 1.6264819818711, 2.0199919519789, 1.7919347245154, 1.3350947594332]",0.9999977076727392,4.362368859302032,[],[],3,1,1116.0,"[0.5290628060788001, -0.2585800679476399, 0.7473634182467701, -0.2369741494969, 0.35391738461669986, 0.07786854430570012, -0.8797219279895998]",1.366276555713011,0.05298877928349999,0.950425731172862,0.049574268827138,0,1,regulation,kognition
1109,3,10,MAT,2026-01-21,Weitere Themen: ABI vorbereitung,"konnte durch die Nachhilfe seine Noten im Unterricht verbessern | ist meistens in der Lage, auch komplexere Sachverhalte zu verstehen | kann seine Aufmerksamkeit während des Lernens sehr lange aufrechterhalten | versteht überwiegend, dass es trotz (kleinen) Erfolgen wichtig sein kann, weiter zu üben | überlegt sich stets zur Vorbereitung auf die Nachhilfestunden gezielte Fragen",3,2,23,1090,1670,0.67104073187158,0.0,0.13221920340388,0.18986342323182,0.46057081054162,0.46390437256253,0.26236264134944,1.8124059963247,0.0,0.35710928666002,0.51279987995414,1.2439502687559,1.2529538470915,0.70861216288183,3,2,kognition,1.8124059963247,1,2.7008782028216,0,0,0,,,"[0.67104073187158, 0.0, 0.13221920340388, 0.18986342323182, 0.46057081054162, 0.46390437256253, 0.26236264134944]","[1.8124059963247, 0.0, 0.35710928666002, 0.51279987995414, 1.2439502687559, 1.2529538470915, 0.70861216288183]",0.9999962975142767,2.700878202821606,[],[],4,1,1117.0,"[-0.4564928171134002, -0.86133671746866, -0.83500652194528, -1.11368210191696, -0.7760416832229997, -0.5389808774239, -0.6264825965513701]",2.0428000080446242,-1.6614906564804004,0.9400588413582418,0.059941158641758197,0,0,kognition,kognition
1110,3,10,MAT,2026-01-21,Weitere Themen: ABI vorbereitung,"konnte durch die Nachhilfe seine Noten im Unterricht verbessern | ist meistens in der Lage, auch komplexere Sachverhalte zu verstehen | kann seine Aufmerksamkeit während des Lernens sehr lange aufrechterhalten | versteht überwiegend, dass es trotz (kleinen) Erfolgen wichtig sein kann, weiter zu üben | überlegt sich stets zur Vorbereitung auf die Nachhilfestunden gezielte Fragen",3,2,23,1090,1671,0.59270995472911,0.037629046859325,0.10166548436159,0.31605277833603,0.40263592842087,0.44426987951362,0.42137466894537,2.0772518399554,0.13187733089455,0.35630380891204,1.1076601803012,1.4111054090979,1.5570186012452,1.4767784805933,4,4,kognition,2.0772518399554,1,3.5046583852388,1,0,1,meistens,,"[0.59270995472911, 0.037629046859325, 0.10166548436159, 0.31605277833603, 0.40263592842087, 0.44426987951362, 0.42137466894537]","[2.0772518399554, 0.13187733089455, 0.35630380891204, 1.1076601803012, 1.4111054090979, 1.5570186012452, 1.4767784805933]",0.9999971466629932,3.5046583852387734,['meistens'],[],5,1,1109.0,"[0.26484584363069996, 0.13187733089455, -0.0008054777479800102, 0.5948603003470601, 0.16715514034199996, 0.30406475415370005, 0.7681663177114699]",1.0732521066102911,0.8037801824172002,0.9732819609879041,0.026718039012095907,0,0,kognition,kognition
1111,3,10,MAT,2026-01-21,Weitere Themen: ABI vorbereitung,"konnte durch die Nachhilfe seine Noten im Unterricht verbessern | ist meistens in der Lage, auch komplexere Sachverhalte zu verstehen | kann seine Aufmerksamkeit während des Lernens sehr lange aufrechterhalten | versteht überwiegend, dass es trotz (kleinen) Erfolgen wichtig sein kann, weiter zu üben | überlegt sich stets zur Vorbereitung auf die Nachhilfestunden gezielte Fragen",3,2,23,1090,1672,0.5819302543892,0.025556217949941,0.16336965941252,0.27651007972838,0.44722713027514,0.40033995329892,0.44414723291951,2.0635169573234,0.090622009608535,0.57930664365219,0.98050107222769,1.5858614673101,1.4196001601489,1.5749401921707,5,3,kognition,2.0635169573234,1,3.5459767256588,1,0,1,sehr,,"[0.5819302543892, 0.025556217949941, 0.16336965941252, 0.27651007972838, 0.44722713027514, 0.40033995329892, 0.44414723291951]","[2.0635169573234, 0.090622009608535, 0.57930664365219, 0.98050107222769, 1.5858614673101, 1.4196001601489, 1.5749401921707]",0.9999971799104824,3.5459767256588606,['sehr'],[],6,1,1110.0,"[-0.013734882631999845, -0.041255321286015, 0.22300283474014998, -0.12715910807351005, 0.17475605821219986, -0.1374184410963002, 0.09816171157740006]",0.3561594882331905,0.041318340420000155,0.9949650770651877,0.005034922934812336,0,0,kognition,kognition
1112,3,10,MAT,2026-01-21,Weitere Themen: ABI vorbereitung,"konnte durch die Nachhilfe seine Noten im Unterricht verbessern | ist meistens in der Lage, auch komplexere Sachverhalte zu verstehen | kann seine Aufmerksamkeit während des Lernens sehr lange aufrechterhalten | versteht überwiegend, dass es trotz (kleinen) Erfolgen wichtig sein kann, weiter zu üben | überlegt sich stets zur Vorbereitung auf die Nachhilfestunden gezielte Fragen",3,2,23,1090,1673,0.43790454460234,0.050987706223324,0.2277099374948,0.50794400969211,0.29084563611002,0.45239383196929,0.45444797044548,1.3249888534303,0.15427595634851,0.68899291572757,1.5369106333891,0.8800256372415,1.3688297874695,1.375045093106,4,4,motivation,1.5369106333891,1,3.0257381219646,0,0,0,,,"[0.43790454460234, 0.050987706223324, 0.2277099374948, 0.50794400969211, 0.29084563611002, 0.45239383196929, 0.45444797044548]","[1.3249888534303, 0.15427595634851, 0.68899291572757, 1.5369106333891, 0.8800256372415, 1.3688297874695, 1.375045093106]",0.9999966950322382,3.02573812196463,[],[],7,1,1111.0,"[-0.7385281038931, 0.06365394673997499, 0.10968627207538006, 0.55640956116141, -0.7058358300686, -0.05077037267939999, -0.19989509906469993]",1.1882079631065687,-0.5202386036942004,0.9468184821642223,0.053181517835777736,0,1,kognition,motivation
1113,3,10,MAT,2026-01-21,Weitere Themen: ABI vorbereitung,"konnte durch die Nachhilfe seine Noten im Unterricht verbessern | ist meistens in der Lage, auch komplexere Sachverhalte zu verstehen | kann seine Aufmerksamkeit während des Lernens sehr lange aufrechterhalten | versteht überwiegend, dass es trotz (kleinen) Erfolgen wichtig sein kann, weiter zu üben | überlegt sich stets zur Vorbereitung auf die Nachhilfestunden gezielte Fragen",3,2,23,1090,1674,0.81174097589727,0.03503427832638,0.20186096141735,0.048695442815562,0.52473018072417,0.13219765793973,0.062456221824181,1.4328351876114,0.061840350862071,0.35631253948235,0.085954197230624,0.92622140469401,0.23334716570946,0.11024387701511,4,3,kognition,1.4328351876114,1,1.7651284248868,1,0,1,stets,,"[0.81174097589727, 0.03503427832638, 0.20186096141735, 0.048695442815562, 0.52473018072417, 0.13219765793973, 0.062456221824181]","[1.4328351876114, 0.061840350862071, 0.35631253948235, 0.085954197230624, 0.92622140469401, 0.23334716570946, 0.11024387701511]",0.9999943347219344,1.7651284248868038,['stets'],[],8,1,1112.0,"[0.10784633418110001, -0.09243560548643899, -0.33268037624522007, -1.4509564361584761, 0.046195767452510084, -1.13548262176004, -1.2648012160908901]",2.264354860617233,-1.2606096970777998,0.6687616757062235,0.33123832429377653,0,1,motivation,kognition
2935,3,10,MAT,2026-01-28,Prüfungsvorbereitung: ABI Aufgaben,erinnert sich gut an den zuvor behandelten Stoff | das selbstständige Lernverhalten hat sich in den letzten Wochen verbessert | kann den eigenen Lösungsweg jederzeit nachvollziehbar mündlich erklären | hält seine Lernmaterialien und Notizen sehr ordentlich und übersichtlich (strukturiert) | behält meistens den Überblick beim Lösen komplexer Aufgaben,3,2,23,1911,3699,0.43529939562806,0.035551443866491,0.119184436252,0.4104201615304,0.35006848278279,0.56892616001453,0.42470070376623,1.6469242623255,0.13450635597587,0.45092582651486,1.5527954519595,1.3244591735273,2.1524916087874,1.606824866481,5,4,performanz,2.1524916087874,1,3.7834187822736,0,0,0,,,"[0.43529939562806, 0.035551443866491, 0.119184436252, 0.4104201615304, 0.35006848278279, 0.56892616001453, 0.42470070376623]","[1.6469242623255, 0.13450635597587, 0.45092582651486, 1.5527954519595, 1.3244591735273, 2.1524916087874, 1.606824866481]",0.9999973568948807,3.7834187822736447,[],[],9,1,1113.0,"[0.2140890747141, 0.07266600511379899, 0.09461328703251004, 1.466841254728876, 0.3982377688332899, 1.9191444430779399, 1.4965809894658901]",2.879783462835665,2.0182903573867996,0.6840732408145969,0.31592675918540314,0,1,kognition,performanz
2936,3,10,MAT,2026-01-28,Prüfungsvorbereitung: ABI Aufgaben,erinnert sich gut an den zuvor behandelten Stoff | das selbstständige Lernverhalten hat sich in den letzten Wochen verbessert | kann den eigenen Lösungsweg jederzeit nachvollziehbar mündlich erklären | hält seine Lernmaterialien und Notizen sehr ordentlich und übersichtlich (strukturiert) | behält meistens den Überblick beim Lösen komplexer Aufgaben,3,2,23,1911,3700,0.43782915236789,0.20100650117379,0.23487362217918,0.31187955950307,0.38918849396145,0.41116778334824,0.54307976882693,1.6595143788737,0.76187978151055,0.89024714575654,1.1821246042503,1.475150520079,1.5584591498894,2.0584483248078,5,3,regulation,2.0584483248078,1,3.7903140793782,0,0,0,,,"[0.43782915236789, 0.20100650117379, 0.23487362217918, 0.31187955950307, 0.38918849396145, 0.41116778334824, 0.54307976882693]","[1.6595143788737, 0.76187978151055, 0.89024714575654, 1.1821246042503, 1.475150520079, 1.5584591498894, 2.0584483248078]",0.9999973617031745,3.7903140793781316,[],[],10,1,2935.0,"[0.012590116548199859, 0.62737342553468, 0.43932131924167994, -0.3706708477092, 0.15069134655170013, -0.5940324588979999, 0.45162345832679995]",1.141797800507844,0.006895297104600129,0.9545459112521174,0.04545408874788259,0,1,performanz,regulation
2937,3,10,MAT,2026-01-28,Prüfungsvorbereitung: ABI Aufgaben,erinnert sich gut an den zuvor behandelten Stoff | das selbstständige Lernverhalten hat sich in den letzten Wochen verbessert | kann den eigenen Lösungsweg jederzeit nachvollziehbar mündlich erklären | hält seine Lernmaterialien und Notizen sehr ordentlich und übersichtlich (strukturiert) | behält meistens den Überblick beim Lösen komplexer Aufgaben,3,2,23,1911,3701,0.53167465177268,0.043815676360963,0.10727253755029,0.34110917171388,0.48275403593977,0.44641375703799,0.39395156450003,2.1924851933349,0.18068422358875,0.44236348196458,1.4066437167916,1.9907495538703,1.8408918859372,1.6245517238364,6,5,kognition,2.1924851933349,1,4.1237246674791,0,0,0,,,"[0.53167465177268, 0.043815676360963, 0.10727253755029, 0.34110917171388, 0.48275403593977, 0.44641375703799, 0.39395156450003]","[2.1924851933349, 0.18068422358875, 0.44236348196458, 1.4066437167916, 1.9907495538703, 1.8408918859372, 1.6245517238364]",0.999997575013714,4.123724667479122,[],[],11,1,2936.0,"[0.5329708144612002, -0.5811955579218, -0.44788366379196, 0.22451911254129997, 0.5155990337912999, 0.28243273604780006, -0.43389660097140004]",1.1860571858793372,0.33341058810089974,0.9585556147430628,0.041444385256937166,0,1,regulation,kognition
2938,3,10,MAT,2026-01-28,Prüfungsvorbereitung: ABI Aufgaben,erinnert sich gut an den zuvor behandelten Stoff | das selbstständige Lernverhalten hat sich in den letzten Wochen verbessert | kann den eigenen Lösungsweg jederzeit nachvollziehbar mündlich erklären | hält seine Lernmaterialien und Notizen sehr ordentlich und übersichtlich (strukturiert) | behält meistens den Überblick beim Lösen komplexer Aufgaben,3,2,23,1911,3702,0.38568540563395,0.14372256099515,0.13504874488232,0.41636045227922,0.45091607348817,0.42550729255688,0.50458962131469,1.9497071711839,0.72654267892914,0.68269502166837,2.1047748961925,2.2794596042257,2.1510137733254,2.5507887745069,6,4,regulation,2.5507887745069,1,5.0551648723269,1,0,1,sehr,,"[0.38568540563395, 0.14372256099515, 0.13504874488232, 0.41636045227922, 0.45091607348817, 0.42550729255688, 0.50458962131469]","[1.9497071711839, 0.72654267892914, 0.68269502166837, 2.1047748961925, 2.2794596042257, 2.1510137733254, 2.5507887745069]",0.9999980218290699,5.055164872326832,['sehr'],[],12,1,2937.0,"[-0.24277802215100008, 0.54585845534039, 0.24033153970379006, 0.6981311794009002, 0.28871005035539987, 0.3101218873881999, 0.9262370506704998]",1.3926568730963336,0.9314402048478003,0.9742898696785611,0.025710130321438873,0,1,kognition,regulation
2939,3,10,MAT,2026-01-28,Prüfungsvorbereitung: ABI Aufgaben,erinnert sich gut an den zuvor behandelten Stoff | das selbstständige Lernverhalten hat sich in den letzten Wochen verbessert | kann den eigenen Lösungsweg jederzeit nachvollziehbar mündlich erklären | hält seine Lernmaterialien und Notizen sehr ordentlich und übersichtlich (strukturiert) | behält meistens den Überblick beim Lösen komplexer Aufgaben,3,2,23,1911,3703,0.51931070959227,0.05153438433853,0.11548013475006,0.33418177163828,0.47010747702158,0.43398948012493,0.43965239583273,1.9456574808789,0.1930795159019,0.4326596465645,1.2520505584641,1.7613118939955,1.6259916520704,1.6472084190405,4,3,kognition,1.9456574808789,1,3.7466053594377,1,0,1,meistens,,"[0.51931070959227, 0.05153438433853, 0.11548013475006, 0.33418177163828, 0.47010747702158, 0.43398948012493, 0.43965239583273]","[1.9456574808789, 0.1930795159019, 0.4326596465645, 1.2520505584641, 1.7613118939955, 1.6259916520704, 1.6472084190405]",0.9999973309243039,3.7466053594376696,['meistens'],[],13,1,2938.0,"[-0.00404969030500002, -0.5334631630272401, -0.25003537510387003, -0.8527243377284002, -0.5181477102301999, -0.5250221212549999, -0.9035803554663997]",1.5603969262546469,-1.3085595128892002,0.9809260370807126,0.019073962919287424,0,1,regulation,kognition
1931,4,7,MAT,2026-01-07,Gleichungssysteme: Gleichungssysteme mit CAS lösen,kann erlerntes Wissen weitgehend in eigenen Worten wiedergeben | das selbstständige Lernverhalten hat sich in den letzten Wochen etwas verbessert | zeigt sich nur selten frustriert nach gemachten Fehlern und Rückschlägen | kommuniziert seine Gedanken im Nachhilfeunterricht verständlich und nachvollziehbar | schwierige Aufgaben sind weniger förderlich für die Motivation des Schülers,3,2,23,1459,2503,0.56185652560873,0.035514064351567,0.10716096158394,0.3336892807476,0.43935402011948,0.47241530936597,0.37948739649417,2.1928329711058,0.13860551172511,0.41823148627147,1.3023340009002,1.7147259796655,1.8437587163565,1.4810764620914,5,3,kognition,2.1928329711058,1,3.9028243912711,1,0,1,weitgehend,,"[0.56185652560873, 0.035514064351567, 0.10716096158394, 0.3336892807476, 0.43935402011948, 0.47241530936597, 0.37948739649417]","[2.1928329711058, 0.13860551172511, 0.41823148627147, 1.3023340009002, 1.7147259796655, 1.8437587163565, 1.4810764620914]",0.9999974377595889,3.9028243912710687,['weitgehend'],[],0,0,,,,,,,0,0,,kognition
1932,4,7,MAT,2026-01-07,Gleichungssysteme: Gleichungssysteme mit CAS lösen,kann erlerntes Wissen weitgehend in eigenen Worten wiedergeben | das selbstständige Lernverhalten hat sich in den letzten Wochen etwas verbessert | zeigt sich nur selten frustriert nach gemachten Fehlern und Rückschlägen | kommuniziert seine Gedanken im Nachhilfeunterricht verständlich und nachvollziehbar | schwierige Aufgaben sind weniger förderlich für die Motivation des Schülers,3,2,23,1459,2504,0.44008146001926,0.21195562268381,0.24766753587711,0.30191198612596,0.39195609564178,0.39077811478869,0.55006398441248,1.581883803604,0.76187978151055,0.89024714575654,1.0852301774896,1.4088959789228,1.4046616973141,1.9772187354812,5,3,regulation,1.9772187354812,1,3.5945149852943,1,1,1,etwas,etwas,"[0.44008146001926, 0.21195562268381, 0.24766753587711, 0.30191198612596, 0.39195609564178, 0.39077811478869, 0.55006398441248]","[1.581883803604, 0.76187978151055, 0.89024714575654, 1.0852301774896, 1.4088959789228, 1.4046616973141, 1.9772187354812]",0.9999972179912354,3.5945149852942655,['etwas'],['etwas'],1,1,1931.0,"[-0.6109491675018, 0.6232742697854401, 0.47201565948506996, -0.21710382341059997, -0.30583000074270017, -0.43909701904239995, 0.4961422733898]",1.2506629803895786,-0.3083094059767997,0.9476395946192456,0.05236040538075437,0,1,kognition,regulation
1933,4,7,MAT,2026-01-07,Gleichungssysteme: Gleichungssysteme mit CAS lösen,kann erlerntes Wissen weitgehend in eigenen Worten wiedergeben | das selbstständige Lernverhalten hat sich in den letzten Wochen etwas verbessert | zeigt sich nur selten frustriert nach gemachten Fehlern und Rückschlägen | kommuniziert seine Gedanken im Nachhilfeunterricht verständlich und nachvollziehbar | schwierige Aufgaben sind weniger förderlich für die Motivation des Schülers,3,2,23,1459,2505,0.627331176256,0.052068647061027,0.029085078991583,0.24818163278304,0.52498460728217,0.30337747879706,0.41671095063911,1.3018227166532,0.10805161633125,0.060356663242647,0.51502061373913,1.089435554171,0.62956171886129,0.86474864051517,5,4,kognition,1.3018227166532,1,2.0751661843285,2,0,1,"nur, selten",,"[0.627331176256, 0.052068647061027, 0.029085078991583, 0.24818163278304, 0.52498460728217, 0.30337747879706, 0.41671095063911]","[1.3018227166532, 0.10805161633125, 0.060356663242647, 0.51502061373913, 1.089435554171, 0.62956171886129, 0.86474864051517]",0.9999951811320544,2.0751661843284794,"['nur', 'selten']",[],2,1,1932.0,"[-0.2800610869508, -0.6538281651793, -0.829890482513893, -0.57020956375047, -0.31946042475180003, -0.77509997845281, -1.1124700949660302]",1.860163243734085,-1.5193488009658003,0.9227943980575677,0.07720560194243231,0,1,regulation,kognition
