datum,lehrkraft_id,gruppe_id,teilnehmer_id,id_mtr_rueckkopplung_datenmaske,mtr_rueckkopplung_datenmaske_values_id,thema,interventions,delta_norm,delta_dichte,cosine_shift,dominanzwechsel,polaritaetswechsel,dominante_dimension_vorher,dominante_dimension_nachher,bemerkung,delta_kognition,delta_sozial,delta_affektiv,delta_motivation,delta_methodik,delta_performanz,delta_regulation
2026-01-21,23,4,13,1344,2216,Gleichungssysteme: Gleichungen,metakognition,1.9504314325556782,-3.3837280799268004,1.9021069632202101,0,1,regulation,regulation,"müssen nie an grundlegende Vorgehensweisen des Faches MAT erinnert werden | das Zeitmanagement des Schülers hat sich etwas verbessert | wendet in der Nachhilfestunde Gelerntes schnell auf neue Aufgaben an | offen für neue Strategien oder Herangehensweisen beim Lernen, besonders nach Misserfolgen | schwieriger werdende Aufgaben stressen den Schüler nur wenig",0.66013894013747,0.282086743228933,0.245218778683754,0.72964554769688,0.69072026247855,0.8415548419837899,1.22922842236585
2026-01-21,23,4,13,1344,2217,Gleichungssysteme: Gleichungen,metakognition,0.4092519367134013,3.1078263698293003,0.08374426942343605,1,0,regulation,performanz,"müssen nie an grundlegende Vorgehensweisen des Faches MAT erinnert werden | das Zeitmanagement des Schülers hat sich etwas verbessert | wendet in der Nachhilfestunde Gelerntes schnell auf neue Aufgaben an | offen für neue Strategien oder Herangehensweisen beim Lernen, besonders nach Misserfolgen | schwieriger werdende Aufgaben stressen den Schüler nur wenig",0.20739822000288,-0.019772618992769997,-0.10802599935240999,0.08972895629713001,0.11558947799077002,0.10135599654204003,-0.28412550394149005
2026-01-21,23,4,13,1344,2218,Gleichungssysteme: Gleichungen,metakognition,0.12212456184037415,-0.3829351423376002,0.007457237269427042,1,0,performanz,kognition,"müssen nie an grundlegende Vorgehensweisen des Faches MAT erinnert werden | das Zeitmanagement des Schülers hat sich etwas verbessert | wendet in der Nachhilfestunde Gelerntes schnell auf neue Aufgaben an | offen für neue Strategien oder Herangehensweisen beim Lernen, besonders nach Misserfolgen | schwieriger werdende Aufgaben stressen den Schüler nur wenig",0.07405290201518,0.039572755540300014,-0.05689216374596301,-0.06065204012958997,0.005707204628099982,-0.02940265365311001,-0.007217813567179987
2026-01-21,23,4,13,1344,2219,Gleichungssysteme: Gleichungen,metakognition,0.3564917291628018,-3.0682787531330002,0.06354382226261523,1,0,kognition,regulation,"müssen nie an grundlegende Vorgehensweisen des Faches MAT erinnert werden | das Zeitmanagement des Schülers hat sich etwas verbessert | wendet in der Nachhilfestunde Gelerntes schnell auf neue Aufgaben an | offen für neue Strategien oder Herangehensweisen beim Lernen, besonders nach Misserfolgen | schwieriger werdende Aufgaben stressen den Schüler nur wenig",-0.16629936117145,-0.18628596876923603,-0.027405410873111,0.006750055771949981,-0.0024775765339100086,-0.07488513470425001,0.24149093500990004
2026-01-28,23,4,13,1343,2211,Gleichungssysteme: Gleichungssysteme lösen,"lob, emotionale_stuetzung",0.41009041711618094,2.9029599925057004,0.08408793734808884,1,0,regulation,kognition,"wirkt sich gut auf den Lernstand des Schülers aus | die Einstellung des Schülers zum Lernen hat sich in letzter Zeit verbessert | kann sich im Nachhilfeunterricht gut auf seine Aufgaben konzentrieren | kann sich schnell wieder motivieren nach Rückschlägen oder Misserfolgen weiterzuarbeiten | reagiert aufgeschlossen auf Aufgaben, die vom bisherigen Aufgabenmuster abweichen",0.15144275894746,0.124626651278076,0.24741354327408402,0.0024444098326599772,-0.022764956093609956,0.06704216811044,-0.25194266549824007
2026-01-28,23,4,13,1343,2212,Gleichungssysteme: Gleichungssysteme lösen,"lob, emotionale_stuetzung",0.18947759138952544,-0.5851251206519001,0.01795097181158478,1,0,kognition,performanz,"wirkt sich gut auf den Lernstand des Schülers aus | die Einstellung des Schülers zum Lernen hat sich in letzter Zeit verbessert | kann sich im Nachhilfeunterricht gut auf seine Aufgaben konzentrieren | kann sich schnell wieder motivieren nach Rückschlägen oder Misserfolgen weiterzuarbeiten | reagiert aufgeschlossen auf Aufgaben, die vom bisherigen Aufgabenmuster abweichen",-0.08246275340588999,0.08269481662458003,-0.12765788914249002,0.050963444210370024,-0.014299104118870032,0.05619807659864001,0.0025926327996400045
2026-01-28,23,4,13,1343,2213,Gleichungssysteme: Gleichungssysteme lösen,"lob, emotionale_stuetzung",0.3781707323331601,-1.2347898200304002,0.07150705415014491,0,0,performanz,performanz,"wirkt sich gut auf den Lernstand des Schülers aus | die Einstellung des Schülers zum Lernen hat sich in letzter Zeit verbessert | kann sich im Nachhilfeunterricht gut auf seine Aufgaben konzentrieren | kann sich schnell wieder motivieren nach Rückschlägen oder Misserfolgen weiterzuarbeiten | reagiert aufgeschlossen auf Aufgaben, die vom bisherigen Aufgabenmuster abweichen",-0.19928745713164,0.04441857329919996,0.27338588505149997,0.052539454295169985,-0.14879756308083,0.007710877517729975,-0.04030128726918997
2026-01-28,23,4,13,1343,2214,Gleichungssysteme: Gleichungssysteme lösen,"lob, emotionale_stuetzung",0.39491015468760604,2.0467894553201,0.07797752332128949,1,0,performanz,regulation,"wirkt sich gut auf den Lernstand des Schülers aus | die Einstellung des Schülers zum Lernen hat sich in letzter Zeit verbessert | kann sich im Nachhilfeunterricht gut auf seine Aufgaben konzentrieren | kann sich schnell wieder motivieren nach Rückschlägen oder Misserfolgen weiterzuarbeiten | reagiert aufgeschlossen auf Aufgaben, die vom bisherigen Aufgabenmuster abweichen",0.18229697990305002,-0.13999516035774998,-0.20968973736219998,-0.05046261735228996,0.18017352870561001,-0.08637770054652999,0.12916395459652996
2025-12-17,23,4,14,2086,3811,Exponentialgleichung/-funktion: Aufgaben,"strukturierung, metakognition",0.25852197341491717,1.5310869672899998,0.03341698048151365,1,0,kognition,methodik,"versteht die Grundlagen des aktuellen Themas größtenteils | wendet meistens die in der Nachhilfe gelernten Lernstrategien auch außerhalb der Nachhilfestunde an | hält seine Lernmaterialien und Notizen ordentlich und übersichtlich (strukturiert) | ist interessiert daran, neue Themen zu erkunden und zu lernen | versucht sich meistens erneut an Aufgaben, mit denen es kurz zuvor Probleme gab",-0.15590863328309995,0.16518394810564402,-0.015424839340713009,0.11241480269311,0.04835677914492997,0.0030847798397399817,0.004179067506279999
2025-12-17,23,4,14,2086,3812,Exponentialgleichung/-funktion: Aufgaben,"strukturierung, metakognition",0.1264180263641908,0.23696111638580053,0.007990791676683706,1,0,methodik,regulation,"versteht die Grundlagen des aktuellen Themas größtenteils | wendet meistens die in der Nachhilfe gelernten Lernstrategien auch außerhalb der Nachhilfestunde an | hält seine Lernmaterialien und Notizen ordentlich und übersichtlich (strukturiert) | ist interessiert daran, neue Themen zu erkunden und zu lernen | versucht sich meistens erneut an Aufgaben, mit denen es kurz zuvor Probleme gab",-0.05324847384503001,-0.07264520092889,0.04392342106888,0.0005984498028200336,0.0034411106007500303,-0.016753732662300014,0.0751441171626
2025-12-17,23,4,14,2086,3813,Exponentialgleichung/-funktion: Aufgaben,"strukturierung, metakognition",0.15109054622806173,-0.5111828462144006,0.011414225176762383,1,0,regulation,kognition,"versteht die Grundlagen des aktuellen Themas größtenteils | wendet meistens die in der Nachhilfe gelernten Lernstrategien auch außerhalb der Nachhilfestunde an | hält seine Lernmaterialien und Notizen ordentlich und übersichtlich (strukturiert) | ist interessiert daran, neue Themen zu erkunden und zu lernen | versucht sich meistens erneut an Aufgaben, mit denen es kurz zuvor Probleme gab",0.09607937253229998,-0.060037354017893,-0.044526198095292,0.01049511571020001,-0.07788583158344003,0.026700986811700023,-0.03347757797495998
2025-12-17,23,4,14,2086,3814,Exponentialgleichung/-funktion: Aufgaben,"strukturierung, metakognition",0.6602022550690692,-2.2970443903038995,0.2179350074569576,0,0,kognition,kognition,"versteht die Grundlagen des aktuellen Themas größtenteils | wendet meistens die in der Nachhilfe gelernten Lernstrategien auch außerhalb der Nachhilfestunde an | hält seine Lernmaterialien und Notizen ordentlich und übersichtlich (strukturiert) | ist interessiert daran, neue Themen zu erkunden und zu lernen | versucht sich meistens erneut an Aufgaben, mit denen es kurz zuvor Probleme gab",0.10461360705059003,0.307412567383713,0.34155341355036195,-0.027850338991879997,-0.030703369176759976,-0.20812142117265,-0.41076626652283404
2026-01-07,23,4,14,2085,3804,Exponentialgleichung/-funktion: Exponentielles wachstum,"aktivierungsfragen, regelhinweise, metakognition",0.5298376647954255,1.9202113012048998,0.1403649698578916,1,0,kognition,regulation,"nutz zielgerichtet die im Nachhilfeunterricht vorhandene Hilfsmittel wie Lehrbücher, Arbeitsblätter, Kira oder Tipps des Nachhilfelehrers zum Lösen der Aufgaben | das selbstständige Lernverhalten hat sich in den letzten Wochen verbessert | zeigt überwiegend Geduld mit sich selbst und den eigenen Lernfortschritten | stellt regelmäßig Fragen im Nachhilfeunterricht | erreicht in der Regel vereinbarte Lernziele, die während des Nachhilfeunterrichts für ihn festgelegt wurden | Eigene Aufgaben zur Exponentielleswachstum",-0.17120395855033999,-0.045414432049359965,-0.2625470664878,0.009444102483950001,0.06265905429045998,0.14837633732036,0.39292853958441404
2026-01-07,23,4,14,2085,3805,Exponentialgleichung/-funktion: Exponentielles wachstum,"aktivierungsfragen, regelhinweise, metakognition",0.20143502953575287,-0.2886101787299,0.020288138826841218,0,0,regulation,regulation,"nutz zielgerichtet die im Nachhilfeunterricht vorhandene Hilfsmittel wie Lehrbücher, Arbeitsblätter, Kira oder Tipps des Nachhilfelehrers zum Lösen der Aufgaben | das selbstständige Lernverhalten hat sich in den letzten Wochen verbessert | zeigt überwiegend Geduld mit sich selbst und den eigenen Lernfortschritten | stellt regelmäßig Fragen im Nachhilfeunterricht | erreicht in der Regel vereinbarte Lernziele, die während des Nachhilfeunterrichts für ihn festgelegt wurden | Eigene Aufgaben zur Exponentielleswachstum",0.017395258850639972,-0.12185235421178003,0.08544541812953002,-0.09659621597936002,-0.020976906879439983,0.015801309092379978,0.09002232753329997
2026-01-07,23,4,14,2085,3806,Exponentialgleichung/-funktion: Exponentielles wachstum,"aktivierungsfragen, regelhinweise, metakognition",0.4811262916300179,-0.7397941129642001,0.11574193902505137,1,0,regulation,kognition,"nutz zielgerichtet die im Nachhilfeunterricht vorhandene Hilfsmittel wie Lehrbücher, Arbeitsblätter, Kira oder Tipps des Nachhilfelehrers zum Lösen der Aufgaben | das selbstständige Lernverhalten hat sich in den letzten Wochen verbessert | zeigt überwiegend Geduld mit sich selbst und den eigenen Lernfortschritten | stellt regelmäßig Fragen im Nachhilfeunterricht | erreicht in der Regel vereinbarte Lernziele, die während des Nachhilfeunterrichts für ihn festgelegt wurden | Eigene Aufgaben zur Exponentielleswachstum",0.16358237771268003,0.05695384258712999,0.13504882469857998,0.05645312109537998,-0.01880196913718002,-0.026914406921900003,-0.42305618390092
2026-01-07,23,4,14,2085,3807,Exponentialgleichung/-funktion: Exponentielles wachstum,"aktivierungsfragen, regelhinweise, metakognition",0.5195676918297052,1.2588601136045003,0.13497604887648829,1,0,kognition,regulation,"nutz zielgerichtet die im Nachhilfeunterricht vorhandene Hilfsmittel wie Lehrbücher, Arbeitsblätter, Kira oder Tipps des Nachhilfelehrers zum Lösen der Aufgaben | das selbstständige Lernverhalten hat sich in den letzten Wochen verbessert | zeigt überwiegend Geduld mit sich selbst und den eigenen Lernfortschritten | stellt regelmäßig Fragen im Nachhilfeunterricht | erreicht in der Regel vereinbarte Lernziele, die während des Nachhilfeunterrichts für ihn festgelegt wurden | Eigene Aufgaben zur Exponentielleswachstum",-0.19768014929273003,0.001917913862840015,-0.26671703216705,0.06408492299896001,0.016228410567020013,0.013498079900929993,0.39392772750968
2026-01-07,23,4,14,2085,3808,Exponentialgleichung/-funktion: Exponentielles wachstum,"aktivierungsfragen, regelhinweise, metakognition",0.17181684973977232,-0.8341546611554,0.014760591652800858,1,0,regulation,performanz,"nutz zielgerichtet die im Nachhilfeunterricht vorhandene Hilfsmittel wie Lehrbücher, Arbeitsblätter, Kira oder Tipps des Nachhilfelehrers zum Lösen der Aufgaben | das selbstständige Lernverhalten hat sich in den letzten Wochen verbessert | zeigt überwiegend Geduld mit sich selbst und den eigenen Lernfortschritten | stellt regelmäßig Fragen im Nachhilfeunterricht | erreicht in der Regel vereinbarte Lernziele, die während des Nachhilfeunterrichts für ihn festgelegt wurden | Eigene Aufgaben zur Exponentielleswachstum",-0.08495986654325,-0.06841052033973,0.06990183596449999,0.03648321920334002,-0.0025260105586599746,0.09676843209931002,-0.04511152295536003
2026-01-07,23,4,22,1870,3550,Weitere Themen: Mathe Aufgaben - Differenzialrechnung,metakognition,0.22525489777544022,-1.1505605792475002,0.0253700164693611,1,0,performanz,motivation,"kann erlerntes Wissen bei unangekündigten Tests zuverlässig abrufen | die Lernfortschritte des Schülers im Rahmen der Nachhilfe haben sich verbessert | verhält sich offen, wenn die Lehrkraft über Rückschläge sprechen will (bzw. wenn er selbst darüber sprechen soll) | ist offen für alternative Lösungsansätze | nimmt konstruktive Kritik meist an",-0.021081036963480015,0.12756605143982,0.055197799893550004,0.1123987877439,-0.08645448130795003,-0.08007623179236001,-0.06674875681796999
2026-01-07,23,4,22,1870,3551,Weitere Themen: Mathe Aufgaben - Differenzialrechnung,metakognition,0.29382070237942703,-0.7271850755842997,0.04316559566176492,0,0,motivation,motivation,"kann erlerntes Wissen bei unangekündigten Tests zuverlässig abrufen | die Lernfortschritte des Schülers im Rahmen der Nachhilfe haben sich verbessert | verhält sich offen, wenn die Lehrkraft über Rückschläge sprechen will (bzw. wenn er selbst darüber sprechen soll) | ist offen für alternative Lösungsansätze | nimmt konstruktive Kritik meist an",-0.0006690692617800087,0.11382259044602999,-0.260584417123838,-0.05355743807107999,0.012723278403510008,0.02660383292717,0.04162081254564998
2026-01-14,23,4,22,1868,3538,Weitere Themen: Mathe-Differentialrechnung,"lob, regelhinweise, metakognition",0.38722698754947765,0.7128426905265997,0.07497287995935231,1,0,motivation,performanz,"erkennt und korrigiert eigene Fehler meist selbstständig | erledigt seine Hausaufgaben, die er durch die Nachhilfe erhält, zuverlässig | erstellt regelmäßig einen Lernplan für seine Lernaktivitäten | kann sich gut an früher Gelerntes erinnern und es nutzen | kann effektiv von einer Aufgabe zur anderen wechseln",0.03181523324293001,-0.30362186249789,0.209575573396648,-0.06334762418942996,0.04866513030892,0.04510911255882,0.06639522599439002
2026-01-14,23,4,22,1868,3540,Weitere Themen: Mathe-Differentialrechnung,"lob, regelhinweise, metakognition",0.1463055628629275,-0.7663381424908997,0.010702732516582047,0,0,performanz,performanz,"erkennt und korrigiert eigene Fehler meist selbstständig | erledigt seine Hausaufgaben, die er durch die Nachhilfe erhält, zuverlässig | erstellt regelmäßig einen Lernplan für seine Lernaktivitäten | kann sich gut an früher Gelerntes erinnern und es nutzen | kann effektiv von einer Aufgabe zur anderen wechseln",-0.036077372442730016,0.04035599659905001,0.05641748088404003,-0.10161158843859003,-0.0006574934219800155,0.07011422903754999,-0.007130918266230024
2026-01-14,23,4,22,1868,3541,Weitere Themen: Mathe-Differentialrechnung,"lob, regelhinweise, metakognition",0.23295092409984347,1.6427814449906002,0.02713323635037601,0,0,performanz,performanz,"erkennt und korrigiert eigene Fehler meist selbstständig | erledigt seine Hausaufgaben, die er durch die Nachhilfe erhält, zuverlässig | erstellt regelmäßig einen Lernplan für seine Lernaktivitäten | kann sich gut an früher Gelerntes erinnern und es nutzen | kann effektiv von einer Aufgabe zur anderen wechseln",0.06770905583308001,-0.11290526294533201,-0.15714781005143003,0.06990501882957001,0.06029053990608002,-0.012201841871509966,-0.05973305941990997
2026-01-14,23,4,22,1868,3542,Weitere Themen: Mathe-Differentialrechnung,"lob, regelhinweise, metakognition",0.10394151652253625,-1.2066338875211002,0.005401950196207594,0,0,performanz,performanz,"erkennt und korrigiert eigene Fehler meist selbstständig | erledigt seine Hausaufgaben, die er durch die Nachhilfe erhält, zuverlässig | erstellt regelmäßig einen Lernplan für seine Lernaktivitäten | kann sich gut an früher Gelerntes erinnern und es nutzen | kann effektiv von einer Aufgabe zur anderen wechseln",0.018654328294710032,-0.014066451787821,0.03824929326952001,-0.039646071383640014,-0.0025498638768899906,0.04693934914445996,-0.07080512771903003
2026-01-21,23,4,22,1867,3533,Weitere Themen: Differentialrechnung,metakognition,0.26711624136604045,0.5758335530658001,0.035675761293362473,1,0,performanz,regulation,müssen ab und zu an grundlegende Vorgehensweisen des Faches PHY erinnert werden | die Einstellung des Schülers zum Lernen hat sich in letzter Zeit verbessert | zeigt überwiegend Geduld mit sich selbst und den eigenen Lernfortschritten | kommuniziert seine Gedanken zu seinen Lösungen verständlich und nachvollziehbar | kann bereits erlerntes Wissen schnell aus dem Gedächtnis wieder abrufen,-0.050689096662650035,0.028055277564808,-0.145754394753308,0.05202893612609,0.019205761968559998,-0.11538200276867,0.17424517681069002
2026-01-21,23,4,22,1867,3534,Weitere Themen: Differentialrechnung,metakognition,0.30193290673331347,0.5906762571040001,0.04558197641122541,1,0,regulation,kognition,müssen ab und zu an grundlegende Vorgehensweisen des Faches PHY erinnert werden | die Einstellung des Schülers zum Lernen hat sich in letzter Zeit verbessert | zeigt überwiegend Geduld mit sich selbst und den eigenen Lernfortschritten | kommuniziert seine Gedanken zu seinen Lösungen verständlich und nachvollziehbar | kann bereits erlerntes Wissen schnell aus dem Gedächtnis wieder abrufen,0.03461184945508,0.15399569364007498,0.236660146080778,-0.010056875440200008,-0.03871531336515999,-0.027998427061889986,-0.08865028760552002
2026-01-21,23,4,22,1867,3535,Weitere Themen: Differentialrechnung,metakognition,0.33632533672476544,-1.1248166381651004,0.05655768691977092,0,0,kognition,kognition,müssen ab und zu an grundlegende Vorgehensweisen des Faches PHY erinnert werden | die Einstellung des Schülers zum Lernen hat sich in letzter Zeit verbessert | zeigt überwiegend Geduld mit sich selbst und den eigenen Lernfortschritten | kommuniziert seine Gedanken zu seinen Lösungen verständlich und nachvollziehbar | kann bereits erlerntes Wissen schnell aus dem Gedächtnis wieder abrufen,0.12180560223938003,0.05411686692992998,0.09636134862190998,-0.01963361359172,-0.015274252092510043,-0.04899967713518999,-0.28817396251669997
2026-01-21,23,4,22,1867,3536,Weitere Themen: Differentialrechnung,metakognition,0.36704090681625917,0.8433069358668002,0.06735990744230469,0,0,kognition,kognition,müssen ab und zu an grundlegende Vorgehensweisen des Faches PHY erinnert werden | die Einstellung des Schülers zum Lernen hat sich in letzter Zeit verbessert | zeigt überwiegend Geduld mit sich selbst und den eigenen Lernfortschritten | kommuniziert seine Gedanken zu seinen Lösungen verständlich und nachvollziehbar | kann bereits erlerntes Wissen schnell aus dem Gedächtnis wieder abrufen,-0.07958937781537001,0.010226575065340027,-0.25805828843554,0.006902393064360024,0.09519949887962004,0.021143224135570016,0.22831616588367998
2026-01-21,23,4,22,1867,3537,Weitere Themen: Differentialrechnung,metakognition,0.27459627434629463,0.09710229483169996,0.03770174823470718,1,0,kognition,performanz,müssen ab und zu an grundlegende Vorgehensweisen des Faches PHY erinnert werden | die Einstellung des Schülers zum Lernen hat sich in letzter Zeit verbessert | zeigt überwiegend Geduld mit sich selbst und den eigenen Lernfortschritten | kommuniziert seine Gedanken zu seinen Lösungen verständlich und nachvollziehbar | kann bereits erlerntes Wissen schnell aus dem Gedächtnis wieder abrufen,-0.014958103493320052,-0.234301215012537,0.022325399675869995,-0.004635746972770027,-0.06473338470498002,0.11741161626310997,0.04226697669382001
2026-01-28,23,4,22,1865,3524,Weitere Themen: Mathe- Gleichungssysteme lösen,"lob, strukturierung, metakognition",0.13614253658280606,-0.4862708118737,0.009267444797829594,1,0,performanz,kognition,"hat sich stark in den zuvor als herausfordernd eingeschätzten Bereichen verbessert | ist meistens in der Lage, auch komplexere Sachverhalte zu verstehen | kann seinen Lösungsweg sicher erklären | nutzt sehr effektiv die für die Nachhilfestunde vorgesehene Lernzeit | ist offen für alternative Lösungsansätze",0.08584590595723007,0.0037433430456019975,-0.0325240737565,-0.05454654835400996,0.0017832894219599882,-0.07853833731139997,0.030767941441860014
2026-01-28,23,4,22,1865,3526,Weitere Themen: Mathe- Gleichungssysteme lösen,"lob, strukturierung, metakognition",0.3185046645690331,0.45839332797639987,0.05072288339430986,1,0,kognition,performanz,"hat sich stark in den zuvor als herausfordernd eingeschätzten Bereichen verbessert | ist meistens in der Lage, auch komplexere Sachverhalte zu verstehen | kann seinen Lösungsweg sicher erklären | nutzt sehr effektiv die für die Nachhilfestunde vorgesehene Lernzeit | ist offen für alternative Lösungsansätze",-0.19466015007836002,0.175944722237265,0.061163268309769994,0.11670571151299997,-0.02478166763588996,0.10787523962181994,-0.054623577109019994
2026-01-28,23,4,22,1865,3527,Weitere Themen: Mathe- Gleichungssysteme lösen,"lob, strukturierung, metakognition",0.2841687850294312,-1.3368770243110997,0.04037620481740789,1,0,performanz,motivation,"hat sich stark in den zuvor als herausfordernd eingeschätzten Bereichen verbessert | ist meistens in der Lage, auch komplexere Sachverhalte zu verstehen | kann seinen Lösungsweg sicher erklären | nutzt sehr effektiv die für die Nachhilfestunde vorgesehene Lernzeit | ist offen für alternative Lösungsansätze",0.015532125470019975,0.19845631716151,-0.127267943241758,0.047936008837340005,-0.07843224538773003,-0.12547248461266997,0.02712544581196996
2025-12-18,23,5,9,1403,2358,Weitere Themen: Diagramme,emotionale_stuetzung,0.30913066116217547,1.2694627853353002,0.047781167597124585,1,0,performanz,regulation,"ist sicher darin, das im Nachhilfefach Erlernte auf neue Aufgaben anzuwenden noch unsicher | erledigt seine Hausaufgaben, die er durch die Nachhilfe erhält, zuverlässig | bleibt meistens motiviert, auch wenn Themen oder Aufgaben als schwierig empfunden werden | kann seine Aufmerksamkeit während des Lernens lange aufrechterhalten | ergreift oft die Möglichkeit, Hilfsmittel (z.B. Taschenrechner, Tafelwerk, Wörterbuch) zu nutzen",-0.09365793475582002,0.168008560268719,0.055298011851850015,0.10077252313131996,0.011210823908740009,-0.16107168934506005,0.13885365457944004
2025-12-18,23,5,9,1403,2359,Weitere Themen: Diagramme,emotionale_stuetzung,0.23838306289990846,-0.7407118452186006,0.028413395942511577,1,0,regulation,kognition,"ist sicher darin, das im Nachhilfefach Erlernte auf neue Aufgaben anzuwenden noch unsicher | erledigt seine Hausaufgaben, die er durch die Nachhilfe erhält, zuverlässig | bleibt meistens motiviert, auch wenn Themen oder Aufgaben als schwierig empfunden werden | kann seine Aufmerksamkeit während des Lernens lange aufrechterhalten | ergreift oft die Möglichkeit, Hilfsmittel (z.B. Taschenrechner, Tafelwerk, Wörterbuch) zu nutzen",0.09911582534361002,-0.16861079078393698,-0.07001205953763001,-0.10568713215858999,0.04987062544513998,-0.003785643565459962,0.0002651624220499915
2025-12-18,23,5,9,1403,2360,Weitere Themen: Diagramme,emotionale_stuetzung,0.2843709381039048,0.9964610461704004,0.04043362803225492,0,0,kognition,kognition,"ist sicher darin, das im Nachhilfefach Erlernte auf neue Aufgaben anzuwenden noch unsicher | erledigt seine Hausaufgaben, die er durch die Nachhilfe erhält, zuverlässig | bleibt meistens motiviert, auch wenn Themen oder Aufgaben als schwierig empfunden werden | kann seine Aufmerksamkeit während des Lernens lange aufrechterhalten | ergreift oft die Möglichkeit, Hilfsmittel (z.B. Taschenrechner, Tafelwerk, Wörterbuch) zu nutzen",-0.03380884963219,0.170027039346697,0.12105368170248001,0.07574562504583005,0.02988962360870001,0.00452462110905999,-0.17178283573361003
2026-01-08,23,5,9,1400,2341,Weitere Themen: Mathe Aufgabe zur Gleichungen,metakognition,0.2986543237685163,-1.0884594516022004,0.044597441004480376,1,0,kognition,regulation,"konnte durch die Nachhilfe seine Strategien zur Bewältigung von alltäglichem Schulstress verbessern | das selbstständige Lernverhalten hat sich in den letzten Wochen etwas verbessert | dem Schüler gelingt es selten, Flüchtigkeitsfehler zu vermeiden | fragt selten selbst nach neuen Aufgaben, wenn er eine Aufgabe beendet hat | ist selten in der Lage, Aufgaben ohne Hilfe zu bearbeiten | Hat kein Material dabei | Ich habe die Aufgaben gegeben",-0.07673045782148002,0.03526526729717999,-0.001351046775010023,-0.09104428236446005,-0.06667839601425002,-0.06057768481913001,0.25623553968734997
2026-01-08,23,5,9,1400,2342,Weitere Themen: Mathe Aufgabe zur Gleichungen,metakognition,0.3993492459909625,-1.3211630902010998,0.07974056204514812,1,0,regulation,performanz,"konnte durch die Nachhilfe seine Strategien zur Bewältigung von alltäglichem Schulstress verbessern | das selbstständige Lernverhalten hat sich in den letzten Wochen etwas verbessert | dem Schüler gelingt es selten, Flüchtigkeitsfehler zu vermeiden | fragt selten selbst nach neuen Aufgaben, wenn er eine Aufgabe beendet hat | ist selten in der Lage, Aufgaben ohne Hilfe zu bearbeiten | Hat kein Material dabei | Ich habe die Aufgaben gegeben",-0.21569090388322,-0.07983827424927001,0.030905754102560024,0.09200390808600001,-0.143107469885,0.26885917434766,-0.06631904638149994
2026-01-08,23,5,9,1400,2343,Weitere Themen: Mathe Aufgabe zur Gleichungen,metakognition,0.44566908211166545,1.709731942236,0.09931124509830835,1,0,performanz,kognition,"konnte durch die Nachhilfe seine Strategien zur Bewältigung von alltäglichem Schulstress verbessern | das selbstständige Lernverhalten hat sich in den letzten Wochen etwas verbessert | dem Schüler gelingt es selten, Flüchtigkeitsfehler zu vermeiden | fragt selten selbst nach neuen Aufgaben, wenn er eine Aufgabe beendet hat | ist selten in der Lage, Aufgaben ohne Hilfe zu bearbeiten | Hat kein Material dabei | Ich habe die Aufgaben gegeben",0.32007317285278003,-0.11502784213124699,-0.15335880030317,-0.03183632853811996,0.16578884603607003,-0.15067440337262,-0.09067248512066
2026-01-08,23,5,9,1400,2344,Weitere Themen: Mathe Aufgabe zur Gleichungen,metakognition,0.32560221167926584,-0.9289744940068001,0.053008738780085496,0,0,kognition,kognition,"konnte durch die Nachhilfe seine Strategien zur Bewältigung von alltäglichem Schulstress verbessern | das selbstständige Lernverhalten hat sich in den letzten Wochen etwas verbessert | dem Schüler gelingt es selten, Flüchtigkeitsfehler zu vermeiden | fragt selten selbst nach neuen Aufgaben, wenn er eine Aufgabe beendet hat | ist selten in der Lage, Aufgaben ohne Hilfe zu bearbeiten | Hat kein Material dabei | Ich habe die Aufgaben gegeben",0.15110424232771003,-0.020512816169563998,0.014222725997109997,-0.16145643471352003,0.09047325168531001,-0.07804240497467996,-0.20546785657094
2026-01-15,23,5,9,1398,2331,Weitere Themen: Aufgaben zum Taschenrechner,"lob, metakognition, emotionale_stuetzung",0.4150261228677016,2.3801900975302,0.08612382481329928,1,0,kognition,methodik,"wirkt sich gut auf den Lernstand des Schülers aus | hat zuletzt deutlich von der individuellen Unterstützung beim Erlernen neuer Lernstrategien profitiert | nutzt effektiv die für die Nachhilfestunde vorgesehene Lernzeit | reagiert interessiert auf neue Herausforderungen | offen für neue Strategien oder Herangehensweisen beim Lernen, besonders nach Misserfolgen",-0.24252690084779005,0.043604552059021,-0.064058664438865,0.20345795601154001,-0.022717101969040032,0.04510255888153997,0.25194655817032996
2026-01-15,23,5,9,1398,2332,Weitere Themen: Aufgaben zum Taschenrechner,"lob, metakognition, emotionale_stuetzung",0.24436059038667432,-1.3854953231896001,0.029856187533164324,1,0,methodik,performanz,"wirkt sich gut auf den Lernstand des Schülers aus | hat zuletzt deutlich von der individuellen Unterstützung beim Erlernen neuer Lernstrategien profitiert | nutzt effektiv die für die Nachhilfestunde vorgesehene Lernzeit | reagiert interessiert auf neue Herausforderungen | offen für neue Strategien oder Herangehensweisen beim Lernen, besonders nach Misserfolgen",-0.04681203558797997,0.17847301147994002,0.032897691856645,0.05496083545070002,-0.09412556644817999,0.08341213869514996,-0.07581528162376999
